"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","id_politico","partido","fecha_inicio","fecha_fin","legislatura","cargo","status","circunscripcion","sexo","fuente","fecha_nac","fecha_inicio_l","fecha_fin_l","fecha_intermedia","ed_asumir_1","ed_asumir","edad_asumir","legislaturas_agrupadas"
"SANTOS",NA,"MATIAS",NA,2922,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","San Jose Libertad",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SANTOS",NA,"OSCAR",NA,2940,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Durazno Villa del Carmen",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SANTOS",NA,"JORGE",NA,2572,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Artigas Baltasar Brum",1,NA,1956-04-28,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,58,58,"1985-2020"
"SANTOS",NA,"GREGORIO",NA,3602,"Partido Nacional",1955-02-15,1959-02-14,37,"Concejal Departamental","Titular","Lavalleja",1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973"
"SANT´ANNA",NA,"JULIO",NA,2832,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Artigas Tomás Gomensoro",1,NA,1955-09-28,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,54,54,"1985-2020"
"SANZ",NA,"SANTIAGO","S.",3467,"Partido Nacional",1926-02-13,1929-10-02,29,"Consejero Departamental","Titular","Lavalleja",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"SANZ",NA,"SANTIAGO","S.",3467,"Partido Nacional",1926-10-02,1932-02-23,29,"Consejero Departamental","Titular","Lavalleja",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"SANZ",NA,"SANTIAGO","S.",3467,"Partido Nacional",1932-02-23,1933-03-31,31,"Consejero Departamental","Titular","Lavalleja",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA,NA,"1902-1933"
"SAPELLI",NA,"JORGE",NA,1261,"Partido Colorado",1972-03-01,1973-06-27,41,"Senador","Titular",NA,1,NA,1926-03-08,1972-02-15,1973-06-27,1972-10-21,NA,45,45,"1934-1973"
"SAPELLI",NA,"JORGE",NA,1261,"Partido Colorado",1969-05-29,1972-03-01,40,"Ministro Trabajo y Seguridad Social","Titular",NA,1,NA,1926-03-08,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,43,43,"1934-1973"
"SAPELLI",NA,"JORGE",NA,1261,"Partido Colorado",1972-03-01,1972-06-27,41,"Vicepresidente de la Republica","Titular",NA,1,NA,1926-03-08,1972-02-15,1973-06-27,1972-10-21,NA,45,45,"1934-1973"
"SAPELLI",NA,"JORGE",NA,1261,"Partido Colorado",1971-11-28,1971-11-28,40,"Candidato Vicepresidente",NA,NA,1,NA,1926-03-08,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,45,45,"1934-1973"
"SARACCHI",NA,"IVANA",NA,2876,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Paysandu Quebracho",0,NA,1983-05-09,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,26,26,"1985-2020"
"SARACHAGA",NA,"MANUEL",NA,1262,"Partido Nacional",1920-06-02,1923-02-14,27,"Diputado","Suplente","Paysandu",1,NA,NA,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,NA,NA,"1902-1933"
"SARACHAGA",NA,"MANUEL",NA,1262,"Partido Nacional",1926-02-15,1929-02-14,29,"Diputado","Titular","Paysandu",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"SARACHU",NA,"ANTONIO",NA,1263,"Frente Amplio",1972-02-15,1973-06-27,41,"Diputado","Titular","Colonia",1,NA,1931-12-18,1972-02-15,1973-06-27,1972-10-21,NA,40,40,"1934-1973"
"SARALEGUI","MEDEIROS","FERNANDO",NA,2138,"Partido Nacional",NA,NA,44,"Diputado","Titular","Tacuarembo",1,NA,1964-11-23,1995-02-15,2000-02-14,1997-08-15 12:00:00,32,NA,32,"1985-2020"
"SARALEGUI","MEDEIROS","FERNANDO",NA,2138,"Partido Nacional",NA,NA,45,"Diputado","Suplente","Tacuarembo",1,NA,1964-11-23,2000-02-15,2005-02-14,2002-08-16,37,NA,37,"1985-2020"
"SARALEGUI",NA,"JOSE",NA,3360,"Union Radical Cristiana",1971-11-28,1971-11-28,40,"Candidato Vicepresidente",NA,NA,1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973"
"SARALEGUY",NA,"OSVALDO",NA,3069,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Canelones 21 de Mayo",1,NA,1961-01-22,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,54,54,"1985-2020"
"SARASOLA",NA,"JOSE",NA,1264,"Partido Colorado",1954-09-01,1955-02-09,36,"Diputado","Suplente","Treinta y Tres",1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA,NA,"1934-1973"
"SARASOLA",NA,"ALBA",NA,2799,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Treinta y Tres Vergara",0,NA,1959-12-22,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,50,50,"1985-2020"
"SARASUA",NA,"LUIS","MARIA",1265,"Partido Nacional",1990-02-16,1995-02-14,43,"Diputado","Titular","Artigas",1,1,1930-06-01,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,59,59,"1985-2020"
"SARAVIA",NA,"APARICIO",NA,1266,"Partido Nacional",NA,1963-02-14,38,"Senador","Titular",NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"SARAVIA",NA,"JORGE",NA,1267,"Frente Amplio",2005-02-15,NA,46,"Senador","Titular",NA,1,NA,1958-05-01,2005-02-15,2010-02-14,2007-08-16 12:00:00,NA,46,46,"1985-2020"
"SARAVIA",NA,"JOSE","FRANCISCO",1268,"Partido Colorado",NA,1920-02-14,26,"Diputado","Suplente","Treinta y Tres",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"SARAVIA",NA,"JOSE","FRANCISCO",1268,"Partido Colorado",1922-09-13,1923-02-14,27,"Diputado","Suplente","Cerro Largo",1,NA,NA,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,NA,NA,"1902-1933"
"SARAVIA",NA,"JOSE","FRANCISCO",1268,"Partido Colorado",1926-02-15,1929-02-14,28,"Diputado","Titular","Colonia",1,NA,NA,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,NA,NA,"1902-1933"
"SARAVIA",NA,"JOSE","FRANCISCO",1268,"Partido Colorado",1929-02-15,1932-01-08,30,"Diputado","Titular","Cerro Largo",1,NA,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA,NA,"1902-1933"
"SARAVIA","OLMOS","DIANA",NA,1269,"Partido Colorado",1990-02-15,1995-02-14,43,"Diputado","Titular","Treinta y Tres",0,NA,1953-12-04,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,36,36,"1985-2020"
"SARAVIA","OLMOS","DIANA",NA,1269,"Partido Colorado",1995-02-15,2000-02-14,44,"Diputado","Titular","Treinta y Tres",0,NA,1953-12-04,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,41,41,"1985-2020"
"SARAVIA","OLMOS","DIANA",NA,1269,"Partido Colorado",2000-02-15,2005-02-14,45,"Diputado","Titular","Treinta y Tres",0,NA,1953-12-04,2000-02-15,2005-02-14,2002-08-16,NA,46,46,"1985-2020"
"SARAVIA",NA,"ELIEZER",NA,2139,"Partido Nacional",NA,NA,39,"Diputado","Titular","Treinta y Tres",1,1,1900-06-01,1963-02-15,1967-02-14,1965-02-14,64,NA,64,"1934-1973"
"SARAVIA",NA,"ELIEZER",NA,2139,"Partido Nacional",NA,NA,40,"Diputado","Suplente","Treinta y Tres",1,1,1900-06-01,1967-02-15,1972-02-14,1969-08-15 12:00:00,69,NA,69,"1934-1973"
"SARAVIA",NA,"EUSTACIO",NA,2140,"Partido Nacional",NA,NA,45,"Diputado","Suplente","Treinta y Tres",1,NA,1960-02-11,2000-02-15,2005-02-14,2002-08-16,42,NA,42,"1985-2020"
"SARAVIA",NA,"MAURO",NA,2141,"Partido Colorado",NA,NA,38,"Diputado","Suplente","Cerro Largo",1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"SARAVIA",NA,"MAURO",NA,2141,"Partido Colorado",NA,NA,39,"Diputado","Titular","Cerro Largo",1,NA,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA,NA,"1934-1973"
"SARAVIA","OLMOS","MARIA","CECILIA",2142,"Partido Colorado",NA,NA,45,"Diputado","Suplente","Treinta y Tres",1,NA,1961-03-25,2000-02-15,2005-02-14,2002-08-16,41,NA,41,"1985-2020"
"SARAVIA",NA,"JORGE",NA,1267,"Partido Nacional",2010-02-15,NA,47,"Senador","Titular",NA,1,NA,1958-05-01,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,51,51,"1985-2020"
"SARAVIA",NA,"PEDRO",NA,2141,"Partido Nacional",2010-02-15,NA,47,"Diputado","Titular","Cerro Largo",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SARAVIA",NA,"PEDRO",NA,2141,"Partido Nacional",1993-03-15,1994-09-01,43,"Ministro Ganaderia, Agricultura y Pesca","Titular",NA,1,NA,NA,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SARAVIA",NA,"RAQUEL",NA,3122,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Cerro Largo Tupambaé",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SARAVIA",NA,"MAURO",NA,2141,"Partido Nacional",1962-11-25,1962-11-25,38,"Candidato Consejo Nacional de Gobierno",NA,NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"SARAVIA","PINTO","VILLANUEVA",NA,3755,"Partido Nacional",1995-02-15,1998-08-12,44,"Intendente","Suplente","Cerro Largo",1,NA,1964-09-16,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,30,30,"1985-2020"
"SARAVIA","SARAVIA","DIEGO",NA,3757,"Partido Nacional",1999-12-16,2000-07-12,44,"Intendente",NA,"Cerro Largo",1,NA,1941-11-12,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,58,58,"1985-2020"
"SARDO",NA,"LUIS","A.",1270,"Partido Colorado",1961-06-06,1961-06-20,38,"Diputado","Suplente","Rio Negro",1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA,NA,"1934-1973"
"SARMIENTO",NA,"FERMIN",NA,1271,"Partido Colorado",1947-02-15,1951-02-14,35,"Diputado","Titular","Montevideo",1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA,NA,"1934-1973"
"SARMIENTO",NA,"FERMIN",NA,1271,"Partido Colorado",1951-02-15,1955-02-14,36,"Diputado","Titular","Montevideo",1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA,NA,"1934-1973"
"SARMIENTO",NA,"FERMIN",NA,1271,"Partido Colorado",1955-02-15,1959-02-14,37,"Diputado","Titular","Montevideo",1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973"
"SAROBBA",NA,"GRACIELA",NA,1272,"Partido Colorado",NA,NA,45,"Diputado","Suplente","Rocha",1,NA,1958-06-17,2000-02-15,2005-02-14,2002-08-16,44,NA,44,"1985-2020"
"SARTHOU",NA,"HELIOS",NA,1273,"Frente Amplio",1990-02-15,1995-02-14,43,"Diputado","Titular","Montevideo",1,NA,1926-05-07,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,63,63,"1985-2020"
"SARTHOU",NA,"HELIOS",NA,1273,"Frente Amplio",1995-02-15,2000-02-14,44,"Senador","Titular",NA,1,NA,1926-05-07,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,68,68,"1985-2020"
"SARTORI",NA,"JUAN",NA,2424,"Partido Nacional",2020-02-15,NA,49,"Senador","Titular",NA,1,NA,1981-02-06,2020-02-15,2025-02-14,2022-08-16,NA,39,39,"1985-2020"
"SARTORI",NA,"JUAN",NA,2424,"Partido Nacional",2019-06-30,2019-06-30,48,"Candidato Precandidato Presidente",NA,NA,1,NA,1981-02-06,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,38,38,"1985-2020"
"SASSO",NA,"WALTER",NA,2186,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Soriano Dolores",1,NA,1948-05-13,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,61,61,"1985-2020"
"SASSON",NA,"RICARDO",NA,2143,"Partido Colorado",NA,NA,40,"Diputado","Suplente","Montevideo",1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973"
"SCABONI",NA,"SYLVIA",NA,2864,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Paysandu Porvenir",0,NA,1972-04-19,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,42,42,"1985-2020"
"SCAIOLA",NA,"GUSTAVO",NA,2145,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Canelones Empalme Olmos",1,NA,1957-11-15,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,52,52,"1985-2020"
"SCALA",NA,"HECTOR","E.",3210,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Soriano José Enrique Rodó",1,NA,1965-09-28,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,49,49,"1985-2020"
"SCANDALIARIS",NA,"TEOFILO",NA,2144,"Partido Colorado",NA,NA,40,"Diputado","Suplente","Montevideo",1,NA,1934-04-05,1967-02-15,1972-02-14,1969-08-15 12:00:00,35,NA,35,"1934-1973"
"SCARBONI",NA,"SILVIA",NA,2864,"Partido Nacional",2010-03-01,NA,47,"Alcalde","Titular","Paysandu Porvenir",1,NA,1972-04-19,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,37,37,"1985-2020"
"SCARON",NA,"GUSTAVO",NA,2145,"Frente Amplio",NA,NA,45,"Diputado","Suplente","Montevideo",1,NA,1957-11-15,2000-02-15,2005-02-14,2002-08-16,44,NA,44,"1985-2020"
"SCARONE",NA,"RUBEN",NA,1275,"Partido Nacional",1970-09-10,1970-10-21,40,"Diputado","Suplente","Montevideo",1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973"
"SCARPA",NA,"ROBERTO",NA,2146,"Partido Colorado",NA,NA,44,"Diputado","Titular","Canelones",1,NA,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SCARPA",NA,"ROBERTO",NA,2146,"Partido Colorado",NA,NA,45,"Senador","Suplente",NA,1,NA,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2020"
"SCARPONI",NA,"GLADYS",NA,1276,"Partido Nacional",2004-03-09,2004-03-18,45,"Diputado","Suplente","Maldonado",0,NA,1943-08-24,2000-02-15,2005-02-14,2002-08-16,NA,60,60,"1985-2020"
"SCASSO",NA,"MARIO",NA,3071,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Maldonado Ciudad de Maldonado",1,NA,1950-12-12,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,64,64,"1985-2020"
"SCAVARELLI",NA,"ALBERTO",NA,1277,"Partido Colorado",2000-02-15,2005-02-14,45,"Diputado","Titular","Montevideo",1,NA,1949-09-08,2000-02-15,2005-02-14,2002-08-16,NA,50,50,"1985-2020"
"SCELZI",NA,"GUSTAVO",NA,2848,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Salto Pueblo Belén",1,NA,1964-05-20,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,45,45,"1985-2020"
"SCHAURICHT",NA,"JUAN","CARLOS",1278,"Partido Colorado",1951-02-15,1955-02-14,36,"Diputado","Titular","Montevideo",1,1,1905-10-29,1951-02-15,1955-02-14,1953-02-14,NA,45,45,"1934-1973"
"SCHEKLETON","UBIRIA","RODOLFO",NA,2147,"Partido Colorado",NA,NA,29,"Diputado","Titular","Soriano",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"SCHEKLETON","UBIRIA","RODOLFO",NA,2147,"Partido Colorado",NA,NA,32,"Diputado","Titular","Soriano",1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA,NA,"1934-1973"
"SCHELOTTO",NA,"FELIPE",NA,1279,"Partido Nacional",1911-03-28,1914-02-14,24,"Diputado","Titular","Montevideo",1,NA,NA,1911-02-09,1914-02-09,1912-08-10,NA,NA,NA,"1902-1933"
"SCHELOTTO",NA,"FELIPE",NA,1279,"Partido Nacional",1914-02-15,1917-02-14,25,"Diputado","Titular","Montevideo",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA,NA,"1902-1933"
"SCHELOTTO",NA,"FELIPE",NA,1279,"Partido Nacional",1917-02-15,1920-02-14,26,"Diputado","Titular","Montevideo",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA,NA,"1902-1933"
"SCHIAFFINO",NA,"RAFAEL",NA,2463,"Partido Colorado",1945-10-04,1946-04-23,34,"Ministro Industria y Trabajo","Titular",NA,1,NA,1881-07-02,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,64,64,"1934-1973"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1911-03-09,1914-02-14,24,"Diputado","Titular","Durazno",1,NA,NA,1911-02-09,1914-02-09,1912-08-10,NA,NA,NA,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1914-02-15,1917-02-14,25,"Diputado","Titular","Montevideo",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA,NA,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1917-02-15,1920-02-14,26,"Diputado","Titular","Lavalleja",1,NA,1893-03-09,1917-02-01,1920-02-14,1918-08-09,NA,23,23,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1920-02-15,1923-02-14,27,"Diputado","Titular","Lavalleja",1,NA,1893-03-09,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,26,26,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1923-02-15,1926-02-14,28,"Diputado","Titular","Lavalleja",1,NA,1893-03-09,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,29,29,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1926-02-15,1929-02-14,29,"Diputado","Titular","Lavalleja",1,NA,1893-03-09,1926-02-09,1929-01-28,1927-08-05,NA,32,32,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1929-02-15,1932-02-14,30,"Diputado","Titular","Lavalleja",1,NA,1893-03-09,1929-02-01,1932-01-29,1930-08-01,NA,35,35,"1902-1933"
"SCHINCA",NA,"FRANCISCO","ALBERTO",1280,"Partido Colorado",1932-02-15,1933-03-31,31,"Diputado","Titular","Montevideo",1,NA,1893-03-09,1932-02-09,1933-03-31,1932-09-04,NA,38,38,"1902-1933"
"SCHMERSOW",NA,"JUAN","JOSE",2148,"Partido Colorado",NA,NA,33,"Diputado","Suplente","Salto",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"SCHULTZE",NA,"OTTO",NA,1281,"Partido Colorado",1926-02-15,1929-02-14,29,"Diputado","Titular","Durazno",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"SCHULTZE",NA,"OTTO",NA,1281,"Partido Colorado",1938-06-19,1942-06-20,33,"Intendente","Titular","Durazno",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA,NA,"1934-1973"
"SCHUSMAN",NA,"JORGE",NA,2149,"Partido Colorado",NA,NA,44,"Diputado","Suplente","Maldonado",1,NA,1963-04-22,1995-02-15,2000-02-14,1997-08-15 12:00:00,34,NA,34,"1985-2020"
"SCHUSMAN",NA,"JORGE",NA,2149,"Partido Colorado",NA,NA,45,"Diputado","Suplente","Maldonado",1,NA,1963-04-22,2000-02-15,2005-02-14,2002-08-16,39,NA,39,"1985-2020"
"SCHUSMAN",NA,"JORGE",NA,2149,"Partido Colorado",2010-03-01,NA,47,"Concejal","Titular","Maldonado Piriápolis",1,NA,1963-04-22,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,46,46,"1985-2020"
"SCOTTI",NA,"ITALO",NA,2150,"Partido Colorado",NA,NA,37,"Diputado","Suplente","Montevideo",1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA,NA,"1934-1973"
"SCRIGNA",NA,"FERNANDO",NA,1282,"Partido Colorado",NA,1991-05-26,43,"Diputado","Suplente","Montevideo",1,NA,1958-03-26,1990-02-15,1995-02-14,1992-08-15 12:00:00,34,NA,34,"1985-2020"
"SEBALLOS",NA,"ANGEL",NA,3194,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Paysandu Chapicuy",1,NA,1965-01-04,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,50,50,"1985-2020"
"SECCHI",NA,"MODESTO",NA,1283,"Partido Nacional",1960-05-31,1960-07-28,38,"Diputado","Suplente","San Jose",1,NA,1913-02-07,1959-02-15,1963-02-14,1961-02-14,NA,47,47,"1934-1973"
"SECCHI",NA,"CARLOS",NA,2151,"Partido Nacional",NA,NA,44,"Diputado","Suplente","San Jose",1,NA,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SECCO","ILLA","JOAQUIN",NA,1284,"Union Civica",1920-02-18,1923-02-14,27,"Diputado","Titular","Montevideo",1,NA,1879-05-14,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,40,40,"1902-1933"
"SECCO","ILLA","JOAQUIN",NA,1284,"Union Civica",1923-02-15,1926-02-14,28,"Diputado","Titular","Montevideo",1,NA,1879-05-14,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,43,43,"1902-1933"
"SECCO","ILLA","JOAQUIN",NA,1284,"Union Civica",1932-02-15,1933-03-31,31,"Diputado","Titular","Montevideo",1,NA,1879-05-14,1932-02-09,1933-03-31,1932-09-04,NA,52,52,"1902-1933"
"SECCO","ILLA","JOAQUIN",NA,1284,"Union Civica",1934-06-04,1934-07-02,32,"Diputado","Titular","Montevideo",1,NA,1879-05-14,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,55,55,"1934-1973"
"SECCO","ILLA","JOAQUIN",NA,1284,"Union Civica",1943-02-10,NA,34,"Senador","Titular",NA,1,NA,1879-05-14,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,63,63,"1934-1973"
"SECCO","ELLAURI","OSCAR",NA,2152,"Partido Colorado",NA,NA,34,"Diputado","Titular","Montevideo",1,NA,1904-08-06,1943-02-04,1947-02-10,1945-02-06 12:00:00,40,NA,40,"1934-1973"
"SECCO","ELLAURI","OSCAR",NA,2152,"Partido Colorado",1947-12-31,1950-11-23,35,"Ministro Instruccion Publica y Prevision Social","Titular",NA,1,NA,1904-08-06,1947-02-13,1951-02-12,1949-02-12,NA,43,43,"1934-1973"
"SECCO","ELLAURI","OSCAR",NA,2152,"Partido Colorado",1957-06-06,1959-03-01,37,"Ministro Relaciones Exteriores","Titular",NA,1,NA,1904-08-06,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,52,52,"1934-1973"
"SEDARRI",NA,"EDISON",NA,1285,"Partido Nacional",1990-02-15,1995-02-14,43,"Diputado","Titular","Colonia",1,1,1931-06-01,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,58,58,"1985-2020"
"SEDARRI",NA,"EDISON",NA,1285,"Partido Nacional",1995-02-15,2000-02-14,44,"Diputado","Titular","Colonia",1,1,1931-06-01,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,63,63,"1985-2020"
"SEGARRA",NA,"ABEL",NA,1286,"Partido Nacional",1948-09-07,1951-02-14,35,"Diputado","Suplente","Rivera",1,NA,1919-05-25,1947-02-13,1951-02-12,1949-02-12,NA,29,29,"1934-1973"
"SEGARRA",NA,"ABEL",NA,1286,"Partido Nacional",1951-02-15,1955-02-14,36,"Diputado","Titular","Rivera",1,NA,1919-05-25,1951-02-15,1955-02-14,1953-02-14,NA,31,31,"1934-1973"
"SEGARRA",NA,"FERNANDO",NA,1287,"Partido Nacional",1929-02-15,1932-02-14,30,"Diputado","Titular","Rivera",1,NA,1886-08-20,1929-02-01,1932-01-29,1930-08-01,NA,42,42,"1902-1933"
"SEGARRA",NA,"ALBEL",NA,1286,"Partido Nacional",1926-02-13,1929-10-02,29,"Consejero Departamental","Titular","Rivera",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA,NA,"1902-1933"
"SEGOVIA",NA,"ABELARDO",NA,1288,"Partido Colorado",NA,1914-02-14,24,"Diputado","Suplente","Lavalleja",1,NA,NA,1911-02-09,1914-02-09,1912-08-10,NA,NA,NA,"1902-1933"
"SEGOVIA",NA,"LUIS","ALBERTO",1289,"Partido Nacional",1987-11-22,1987-12-22,42,"Diputado","Suplente","Artigas",1,NA,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA,NA,"1985-2020"
"SEGOVIA",NA,"ALBERICO",NA,2153,"Frente Amplio",NA,NA,44,"Senador","Titular",NA,1,NA,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA,NA,"1985-2020"
"SEGOVIA",NA,"ALBERICO",NA,2153,"Frente Amplio",NA,NA,45,"Senador","Suplente",NA,1,NA,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA,NA,"1985-2020"
"SEGOVIA",NA,"ARAZATI",NA,2154,"Partido Colorado",NA,NA,40,"Diputado","Suplente","Montevideo",1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA,NA,"1934-1973"
"SEGOVIA",NA,"GLAUCO",NA,2155,"Partido Colorado",NA,NA,37,"Diputado","Titular","Montevideo",1,NA,1927-02-05,1955-02-15,1959-02-03,1957-02-08 12:00:00,30,NA,30,"1934-1973"
"SEGOVIA",NA,"GLAUCO",NA,2155,"Partido Colorado",NA,NA,38,"Diputado","Titular","Montevideo",1,NA,1927-02-05,1959-02-15,1963-02-14,1961-02-14,34,NA,34,"1934-1973"
"SEGOVIA",NA,"GLAUCO",NA,2155,"Partido Colorado",NA,NA,39,"Senador","Titular",NA,1,NA,1927-02-05,1963-02-15,1967-02-14,1965-02-14,38,NA,38,"1934-1973"
"SEGOVIA",NA,"GLAUCO",NA,2155,"Partido Colorado",1958-06-10,1959-03-01,37,"Ministro Interior","Titular",NA,1,NA,1927-02-05,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,31,31,"1934-1973"
"SEGOVIA",NA,"GLAUCO",NA,2155,"Partido Colorado",1967-02-15,1967-10-16,40,"Intendente","Titular","Montevideo",1,NA,1927-02-05,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,40,40,"1934-1973"
