primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
RAMIRO,JULIO,BORRAS,NA,1579,NA,1926-03-03,
RAMIRO,NA,DIAZ,NA,3190,2015-03-01,,
RAMIRO,NA,SIERRA,NA,3672,1959-02-15,,
RAMON,B.,NEGRO,NA,976,1925-05-15,,
RAMON,F.,BADO,NA,152,1955-03-01,,
RAMON,J.,VINCI,NA,3623,1967-02-15,1910-07-16,
RAMON,M.,SALGADO,NA,1246,1943-02-15,,
RAMON,P.,DIAZ,NA,462,1929-02-15,,
RAMON,R.,RODRIGUEZ,NA,4072,2010-03-01,,
RAMON,T.,SOORA,NA,2181,NA,,
RAMON,NA,AGUIRRE,NA,20,1967-02-15,,
RAMON,NA,ALVAREZ,SILVA,3529,1932-02-23,,
RAMON,NA,BADO,NA,152,1947-02-13,,
RAMON,NA,CABRERA,NA,2633,2010-03-01,,
RAMON,NA,DA SILVA,SILVA,3789,NA,,
RAMON,NA,DIAZ,NA,462,2004-06-27,,
RAMON,NA,GUADALUPE,NA,692,1990-02-15,,
RAMON,NA,GUERRERO,FLORES,701,1938-05-25,1903-10-08,
RAMON,NA,IRIGOYEN,NA,753,1904-05-03,,
RAMON,NA,LEGNANI,NA,807,2000-02-15,1932-08-25,
RAMON,NA,MORA,MAGARIÑO,947,1917-02-15,,
RAMON,NA,PEREIRA,PABEN,1072,1995-02-15,1940-11-16,
RAMON,NA,RODRIGUEZ,NA,4073,2015-03-01,,
RAMON,NA,SANCHEZ,NA,2131,NA,,
RAMON,NA,VALVERDE,NA,2232,NA,,
RAMON,NA,VAZQUEZ,VARELA,1410,1914-02-15,,
RAQUEL,NA,BARREIRO,NA,173,2000-02-15,1948-10-06,
RAQUEL,NA,CABRERA,NA,269,1972-07-07,,
RAQUEL,NA,MACEDO,NA,840,1985-05-30,1956-07-24,
RAQUEL,NA,SARAVIA,NA,3120,2015-03-01,,
RAUL,A.,FERRO,NA,553,1972-02-15,,
RAUL,A.,SILVA,NA,1306,1972-02-15,,
RAUL,GUILLERMO,CARABALLO,ACOSTA,3781,NA,1975-04-09,
RAUL,H.,ODIZZIO,NA,991,1932-02-15,1886-10-21,
RAUL,R.,GAUDIN,NA,632,1951-02-15,1902-08-30,
RAUL,S.,GOYENOLA,NA,685,1963-02-15,,
RAUL,NA,ACOSTA,Y LARA,12,NA,,
RAUL,NA,ARGENZIO,NA,94,2000-07-11,1943-04-19,
RAUL,NA,ARMAND,UGON,3142,2015-03-01,,
RAUL,NA,ARRILLAGA,ETCHEVARRIA,1494,NA,1944-05-12,
RAUL,NA,BIANCHI,ESPINDOLA,3838,1985-02-15,1917-05-25,
RAUL,NA,BIANCHI,NA,3838,1963-02-15,1917-05-25,
RAUL,NA,CHAVEZ,NA,3649,1959-02-15,,
RAUL,NA,CORDONES,ALCOBA,366,1955-05-23,,
RAUL,NA,CUEVAS,GODAY,1685,NA,,
RAUL,NA,DEL CAMPO,CAMPO,1713,NA,,
RAUL,NA,GAUDIN,NA,632,1957-12-12,1902-08-30,
RAUL,NA,GIURIA,BARBOT,1815,NA,1948-03-03,
RAUL,NA,GOMEZ,PLATERO,661,1923-09-05,,
RAUL,NA,GOYENOLA,NA,685,1959-02-15,,
RAUL,NA,GUTIERREZ,NA,2925,2010-03-01,,
RAUL,NA,IBARRA,SAN MARTIN,2484,1963-10-17,,
RAUL,NA,ITURRIA,NA,1354,1995-03-01,,
RAUL,NA,LAFLUF,NA,2880,2010-03-01,1945-06-15,
RAUL,NA,LAGO,NA,777,1990-03-01,,
RAUL,NA,MARTIN,NA,1926,1958-11-30,,
RAUL,NA,OLIVERA,NA,2328,2010-02-15,,
RAUL,NA,REGULES,NA,1174,1934-06-07,,
RAUL,NA,REYES,NA,2712,2010-03-01,,
RAUL,NA,RODRIGUEZ,APELO,4054,NA,,
RAUL,NA,RODRIGUEZ,NA,4074,2009-10-25,,
RAUL,NA,TERRA,NA,1354,1946-12-19,,
RAUL,NA,UGARTE,NA,2518,1985-03-01,1923-08-15,
RAUL,NA,VIDART,NA,2250,NA,,
RAYMUNDO,NA,GUYNOT,DE BOISMENU,1845,NA,1942-08-26,
RAYMUNDO,NA,VAZQUEZ,LEDESMA,1408,1904-09-13,,
REINA,NA,REYES,NA,1182,NA,1904-01-06,2
REMIGIO,NA,LAMAS,NA,780,1956-05-03,,
RENAN,NA,RODRIGUEZ,SANTURIO,4130,1995-03-01,1946-10-06,
RENAN,NA,RODRIGUEZ,NA,4051,1985-03-01,1912-12-12,
RENE,NA,GRAÑA,NA,3077,2015-03-01,,
RENE,NA,MENDEZ,DIAZ,908,1972-02-15,,
RENEE,NA,PEREIRA,NA,3278,2015-03-01,,
RICARDO,A.,FERRARI,NA,1767,NA,,
RICARDO,A.,GOMEZ,GAVAZZO,659,1947-02-15,1894-06-16,
RICARDO,E.,COSTA,NA,3600,1955-02-15,,
RICARDO,J.,ARECO,NA,88,1917-02-01,1866-05-03,
RICARDO,NA,BRITOS,AROCENA,1586,NA,,
RICARDO,NA,COSIO,NA,376,1943-03-01,1889,2
RICARDO,NA,ESPALTER,NA,497,1918-09-25,,
RICARDO,NA,FALERO,NA,520,2000-02-15,,
RICARDO,NA,FERNANDEZ,NA,1760,2015-03-01,,
RICARDO,NA,GARCIA,FUENTES,616,1911-02-15,,
RICARDO,NA,GONZALEZ,NA,679,1989-10-13,,
RICARDO,NA,GOROSITO,NA,1831,NA,1950-09-28,
RICARDO,NA,LOPEZ,NA,2650,2015-03-01,,
RICARDO,NA,PACHECO,HERRERA,2592,1990-03-01,1942-09-30,
RICARDO,NA,PLANCHON,NA,2041,2010-02-15,,
RICARDO,NA,RIVERO,NA,1194,1924-03-17,,
RICARDO,NA,ROCHA,IMAZ,2085,NA,,
RICARDO,NA,RODRIGUEZ,NA,2642,2015-03-01,,
RICARDO,NA,ROMERO,NA,1194,2015-03-01,,
RICARDO,NA,ROQUERO,NA,1194,1955-02-15,1921-01-31,
RICARDO,NA,ROSA,NA,376,1993-10-15,,
RICARDO,NA,SOARES,DE LIMA,3188,2015-03-01,1971-07-08,
RICARDO,NA,TECHERA,NA,1348,1938-05-25,,
RICARDO,NA,VOLPE,NA,2267,1958-11-30,,
RICHARD,NA,ALVAREZ,NA,3303,2014-10-26,,
RICHARD,NA,PEREZ,NA,2995,2015-03-01,,
RICHARD,NA,RODRIGUEZ,NA,2642,2010-03-01,,
RICHARD,NA,SANDER,,2378,2019-07-01,1964-08-01,
RICHARD,NA,SANDER,NA,2378,2010-02-15,1964-08-01,
RINCON,NA,ARTIGAS,NA,3642,1959-02-15,,
RIVERA,SEGUNDO,VIERA,NA,1426,1932-03-07,,
RIVERA,NA,BERRETA,NA,1548,1959-02-15,1907-12-25,1
ROBERT,NA,PEREYRA,NA,2809,2010-03-01,,
ROBERT,NA,RODRIGUEZ,NA,3017,2015-03-01,,
ROBERT,NA,SILVA,NA,3292,2019-10-27,1971-03-07,
ROBERTO,M.,MACHADO,NA,2951,2010-03-01,,
ROBERTO,NA,ARRARTE,FERNANDEZ,115,2000-02-15,1953-12-10,
ROBERTO,NA,ASIAIN,NA,128,1985-02-15,1950-08-09,
ROBERTO,NA,BERRO,NA,214,1955-03-02,,
ROBERTO,NA,CABRERA,NA,2652,2010-03-01,,
ROBERTO,NA,CAL,JOHNSTON,1603,NA,1953-03-16,
ROBERTO,NA,CANESSA,NA,3325,1994-11-27,1953-01-17,
ROBERTO,NA,CHIAZZARO,NA,2316,2015-02-15,1949-12-20,
ROBERTO,NA,CONDE,NA,363,2010-02-15,1952-09-07,
ROBERTO,NA,DOTTI,NA,1728,NA,,
ROBERTO,NA,FARIAS,OLSEN,521,1965-11-23,,
ROBERTO,NA,FERNANDEZ,NA,2787,2010-03-01,,
ROBERTO,NA,FERRERIA,PERLA,550,1947-10-27,,
ROBERTO,NA,HARRISON,NA,3727,1972-02-15,,
ROBERTO,NA,IBAÑEZ,NA,739,1958-11-30,,
ROBERTO,NA,MENDEZ,BEAUILLIEU,907,1958-03-15,,
ROBERTO,NA,MIBELLI,NA,923,1917-02-15,,
ROBERTO,NA,MOREIRA,NA,2927,2015-03-01,,
ROBERTO,NA,PERCOVICH,NA,3060,2015-03-01,1954-07-14,
ROBERTO,NA,RIVEROS,NA,2451,1923-03-01,,
ROBERTO,NA,RODRIGUEZ,NA,3017,2015-03-01,,
ROBERTO,NA,RUBIO,NA,2116,NA,,
ROBERTO,NA,SILVA,POLEO,2168,NA,,
ROBERTO,NA,SOSA,NA,1327,NA,,
ROBERTO,NA,VAZQUEZ,PLATERO,1409,1990-02-15,1947-10-21,
RODNEY,NA,ARISMENDI,NA,100,1972-02-15,,
RODOLFO,NA,CAMBIASSO,NA,1606,NA,,
RODOLFO,NA,CARAM,NA,2405,2010-02-15,1964-10-02,
RODOLFO,NA,DELGADO,NA,1715,NA,,
RODOLFO,NA,FONSECA,NA,564,1902-02-15,,
RODOLFO,NA,GONZALEZ,RISSOTO,2529,1995-02-14,1949-10-07,
RODOLFO,NA,GONZALEZ,RISSOTTO,2529,1995-03-01,1949-10-07,
RODOLFO,NA,HERNANDEZ,NA,3158,2015-03-01,,
RODOLFO,NA,HUGO,NA,3239,2015-03-01,,
RODOLFO,NA,LOPEZ,NA,1903,NA,,
RODOLFO,NA,MEZZERA,ALVAREZ,3994,1962-11-25,,
RODOLFO,NA,MEZZERA,NA,3993,1919-03-05,,
RODOLFO,NA,NIN,NOVOA,980,2015-03-01,1948-01-25,
RODOLFO,NA,PEREIRA,NA,2856,2015-03-01,,
RODOLFO,NA,ROSSI,NA,2710,2010-03-01,,
RODOLFO,NA,VILLAR,NA,3403,1962-11-25,,
RODRIGO,NA,GOÑI,ROMERO,665,2020-02-15,1962-08-09,
RODRIGO,NA,MORALES,NA,951,1989-07-12,,
ROGELIO,A.,FRAGA,NA,3514,1932-02-23,,
ROGELIO,C.,DUFOUR,NA,476,1932-02-15,1882,2
ROGELIO,V.,MENDIONDO,NA,912,1962-07-17,,
ROGELIO,NA,CAMY,ARGUINARENA,3848,1955-02-15,1909-11-01,
ROGELIO,NA,CAMY,NA,3848,1959-02-15,1909-11-01,
ROGELIO,NA,GARCIA,NA,3476,1932-02-23,,
ROGELIO,NA,NAVARRO,NA,974,1932-02-15,,
ROGELIO,NA,RODRIGUEZ,NA,3337,1994-11-27,,
ROGELIO,NA,SOSA,NA,1327,1943-02-15,,
ROLANDO,NA,AGUIRRE,NA,21,NA,,
ROMAN,NA,FREIRE,NA,578,1920-02-15,,
ROMEO,NA,GUTIERREZ,NUÑEZ,712,NA,,
ROMEO,NA,MAESO,NA,1915,NA,,
ROMULO,NA,MUÑOZ,ZEBALLOS,966,1926-07-09,,
RONALD,NA,PAIS,NA,1994,NA,,
ROQUE,O.,GIL,NA,3629,1955-02-15,,
ROQUE,P.,GIL,NA,3629,1959-02-15,,
ROQUE,NA,DONATO,NA,3612,1955-02-15,,
ROQUE,NA,PEREZ,NA,2740,2010-03-01,,
ROQUE,NA,RAMOS,NA,2061,NA,,
ROSA,NA,GARCIA,NA,3232,2015-03-01,,
ROSALO,NA,RODRIGUEZ,NA,1201,1917-02-15,,
ROSARIO,NA,BUENO,NA,1592,NA,,
RUBEN,D.,PIMIENTA,NA,2636,2010-03-01,1965-10-11,
RUBEN,F.,DEL RIO,RIO,443,NA,,
RUBEN,F.,FRACHIA,NA,3252,2015-03-01,1943-12-12,
RUBEN,O.,PEREIRA,NA,2015,NA,,
RUBEN,V.,MARTINEZ,NA,3976,2015-03-01,,
RUBEN,NA,ALVAREZ,NA,2774,2010-03-01,,
RUBEN,NA,ARISMENDI,NA,1489,NA,,
RUBEN,NA,BERTIN,NA,1554,NA,1946-05-01,
RUBEN,NA,CARMINATTI,NA,306,2000-02-15,,
RUBEN,NA,CARRERA,NA,3143,2015-03-01,,
RUBEN,NA,CASTELLANOS,NA,3378,1962-11-25,,
RUBEN,NA,CORREA,FREITAS,1674,NA,1949-03-12,
RUBEN,NA,DIAZ,NA,463,2000-02-15,,
RUBEN,NA,FERREIRA,CHAVES,543,1995-02-15,1950-05-16,
RUBEN,NA,FUENTES,NA,3219,2015-03-01,,
RUBEN,NA,GIMENEZ,NA,3189,2015-03-01,,
RUBEN,NA,GONZALEZ,NA,3099,2015-03-01,,
RUBEN,NA,MARTINEZ,HUELMO,3976,1990-02-15,1949-09-27,
RUBEN,NA,MARTINEZ,HUELMO,3981,2015-02-15,1949-09-27,
RUBEN,NA,MORENO,NA,2731,2015-03-01,,
RUBEN,NA,OSORIO,NA,1989,NA,,
RUBEN,NA,PEREZ,NA,581,2010-03-01,,
RUBEN,NA,RODRIGUEZ,NA,1200,1995-02-15,,
RUBEN,NA,RUIZ,MORENO,2120,NA,,
RUBENSON,NA,SILVA,NA,2312,2010-02-15,1961-11-09,
RUDI,NA,PAIVA,NA,1995,NA,,
RUFINO,T.,DOMINGUEZ,NA,469,1927-03-01,,
RUFINO,NA,PEREZ,NA,3583,1959-02-15,,
RUPERTO,A.,VENTURA,NA,3480,1926-02-13,,
RUPERTO,NA,LONG,NA,822,2005-02-15,1952-12-23,
SALIM,NA,ISI,NA,757,1967-02-15,1908-11-22,
SALVADOR,T.,MILANS,NA,931,1911-02-15,,
SALVADOR,NA,FERRER,SERRA,3902,1963-03-01,1912,2
SALVADOR,NA,FERRER,ZUBIETA,3902,NA,1874,1
SALVADOR,NA,GARCIA,PINTOS,621,1967-02-15,,
SANDRA,NA,ETCHEVERRY,NA,514,2010-03-01,1967-10-20,
SANDRA,NA,GONZALEZ,NA,2978,2015-03-01,,
SANDRA,NA,PERDOMO,NA,2855,2010-03-01,,
SANTIAGO,H.,SANTOS,NA,1259,1934-12-11,,
SANTIAGO,NA,BORSARI,NA,2969,2015-03-01,1984-07-07,
SANTIAGO,NA,CALCAGNO,NA,2450,1922-02-26,,
SANTIAGO,NA,PEREZ,DEL CASTILLO,2547,2002-11-13,1950-10-02,
SANTIAGO,NA,RIVAS,NA,1190,1923-02-01,1866,2
SANTIAGO,NA,RIVERA,NA,1190,2015-03-01,,
SANTIAGO,NA,VARELA,NA,2235,NA,,
SANTIN,CARLOS,ROSSI,NA,1221,1929-04-02,1884-10-11,
SANTOS,NA,GIORELLO,ABELENDA,648,1972-02-15,1916-10-03,
SANTOS,NA,GOMEZ,DURDOS,656,1972-09-13,,
SANTURIO,NA,SILVEIRA,NA,3163,2015-03-01,,
SARA,NA,LOPEZ,NA,1904,NA,,
SARANDI,NA,MARTORELL,NA,887,1959-02-15,,
SATURNINO,A.,RIOS,NA,3679,1963-02-15,,
SATURNINO,NA,BALPARDA,NA,157,1902-02-08,,
SAUL,NA,ARISTIMUÑO,NA,2353,2015-02-15,1951-07-18,
SAUL,NA,PEREZ,CASAS,1076,1972-06-16,,
SAVINIANO,NA,PEREZ,NA,1083,1959-02-15,1907-11-15,
SEBASTIAN,NA,ANDUJAR,NA,2410,2020-02-15,1974-03-14,
SEBASTIAN,NA,CAL,NA,2286,2020-02-15,1990-02-18,
SEBASTIAN,NA,DA SILVA,SILVA,1697,NA,1972-06-08,
SEBASTIAN,NA,ELIZEIRE,NA,490,1972-02-15,1916-12-30,
SEBASTIAN,NA,MARTORELL,NA,888,NA,,
SEBASTIAN,NA,MENENDEZ,NA,2911,2010-03-01,,
SECUNDINO,NA,BALPARDA,NA,158,1923-02-15,,
SEGUNDO,NA,SANTOS,NA,1260,1943-02-15,,
SENEN,JULIO,GODAY,NA,2802,2010-03-01,1939-07-18,
SERGIO,ALEJANDRO,VALVERDE,NA,4114,2010-03-01,,
SERGIO,D.,URRUTY,NA,2870,2010-03-01,1958-08-04,
SERGIO,NA,ABREU,NA,6,2020-02-15,1945-11-12,
SERGIO,NA,ARBIZA,NA,86,1963-02-15,,
SERGIO,NA,BOTANA,NA,243,2020-02-15,1964-11-08,
SERGIO,NA,CACERES,NA,2662,2010-03-01,,
SERGIO,NA,CASANOVA,NA,3088,2015-03-01,,
SERGIO,NA,CHIESA,NA,1658,1998-02-04,1950-01-11,
SERGIO,NA,GARCIA,DA ROSA,2839,2010-03-01,,
SERGIO,NA,GONZALEZ,NA,3240,2015-03-01,,
SERGIO,NA,MARTINEZ,NA,3273,2015-03-01,,
SERGIO,NA,MIER,NA,2318,2020-02-15,1955-06-27,
SERGIO,NA,SUAREZ,NA,2193,NA,,
SERGIO,NA,TEIXEIRA,,2955,2010-03-01,,
SERGIO,NA,VALVERDE,NA,4114,2015-03-01,,
SERVANDO,NA,MIER,VELAZQUEZ,926,1920-02-15,,
SETEMBRINO,E.,PEREDA,NA,1063,1902-02-15,1859-04-10,
SEVERINO,NA,CABRERA,MARTINEZ,270,1934-05-18,,
SEVERINO,NA,PEREIRA,MILLOT,1069,1994-10-04,1935-03-29,
SEVERO,NA,MACHADO,NA,846,1902-09-12,,
SILVANA,NA,BERRUETA,NA,3181,2015-03-01,,
SILVANA,NA,CASANOVA,NA,2730,2010-03-01,,
SILVANA,NA,CHARLONE,NA,336,2005-02-15,1958-11-11,
SILVANA,NA,LIMA,NA,2622,2015-03-01,,
SILVANA,NA,PEREZ,BONAVITA,2288,2020-02-15,1985-08-06,
SILVER,NA,ESTEVEZ,NA,1743,NA,1959-10-18,
SILVESTRE,NA,PEREZ,NA,1084,1929-02-15,,
SILVIA,NA,FERREIRA,NA,1771,NA,,
SILVIA,NA,GONZALEZ,NA,2748,2010-03-01,,
SILVIA,NA,MOREIRA,NA,1771,2015-03-01,,
SILVIO,H.,SILVA,NA,1307,1959-02-12,,
SILVIO,T.,MICHELINI,NA,3608,1955-02-15,,
SILVIO,NA,CARDOZO,PIOLI,1625,NA,1942-06-27,
SILVIO,NA,CURA,NA,2817,2015-03-01,1955-11-24,
SILVIO,NA,NUÑEZ,GUERRA,1973,NA,1950-01-12,
SILVIO,NA,RIOS,NA,2426,2015-02-15,,
SINFOROSO,NA,RODRIGUEZ,NA,3051,2015-03-01,1950-01-27,
SIRLEY,NA,FERNANDEZ,NA,2865,2010-03-01,,
SOFIA,NA,ALVAREZ,DE DEMICHELIS,43,1943-02-10,1899-08-10,
SOFILDO,NA,HERNANDEZ,NA,725,1954-06-15,,
SOLANO,NA,AMILIVIA,NA,58,1951-02-14,1897-09-09,
SOLEDAD,NA,MARTINEZ,NA,2964,2015-03-01,,
SOLIS,NA,ECHEVERRIA,NA,2292,2020-02-15,,
SOLIS,NA,VILA,NA,1430,1938-05-25,,
SONIA,NA,CALCAGNO,NA,275,1992-09-05,1948-06-15,
SONIA,NA,HERRERA,NA,2803,2010-03-01,,
SUSANA,NA,BERRIEL,NA,2784,2010-03-01,,
SUSANA,NA,DALMAS,NA,1698,2010-02-15,1948-07-16,
SUSANA,NA,HERNANDEZ,,3769,NA,,
SUSANA,NA,LAGO,NA,1873,NA,,
SUSANA,NA,MONTANER,NA,944,1998-02-15,1959-04-26,
SUSANA,NA,MUNIZ,NA,2568,2011-07-19,1965-04-28,
SUSANA,NA,PEREYRA,NA,2303,2020-02-15,1956-04-23,
SUSANA,NA,VIRGILI,NA,2265,NA,1944-03-26,
TABARE,NA,AGUERRE,NA,2564,2015-03-01,1957-04-12,
TABARE,NA,BERRETA,NA,3382,1962-11-25,,
TABARE,NA,COSTA,,3773,2020-02-07,,
TABARE,NA,GARCIA,NA,3438,1958-11-30,,
TABARE,NA,GONZALEZ,NA,1829,1994-06-01,,
TABARE,NA,HACKENBRUCK,LEGNANI,3935,2005-02-15,1966-02-10,
TABARE,NA,HACKENBRUCK,NA,3935,NA,1928-11-26,
TABARE,NA,PEREIRA,NA,2016,NA,,
TABARE,NA,VAZQUEZ,NA,3287,2015-03-01,1940-01-17,
TABARE,NA,VIERA,NA,1427,2015-02-15,1955-04-07,
TELMO,NA,GARCIA,DA ROSA,615,1948-06-15,,
TEODORO,NA,ACOSTA,NA,1463,NA,,
TEODORO,NA,SANGUINET,NA,1257,1908-02-15,,
TEODOSIO,E.,LEZAMA,NA,819,1918-01-09,,
TEOFILO,A.,COLLAZO,NA,358,1963-02-14,1893-01-02,1
TERESA,NA,VIDAL,NA,2646,2010-03-01,,
THELMAN,NA,BORGES,NA,1577,NA,1938,2
TIBALDO,S.,ARISMENDI,NA,101,1938-06-01,,
TOMAS,B.,ARRILLAGA,NA,120,1929-02-15,,
TOMAS,J.,DE LA FUENTE,LA FUENTE,419,1943-02-15,,
TOMAS,NA,BARBATO,NA,164,1923-02-15,,
TOMAS,NA,BERRETA,GANDOLFO,3834,1943-02-15,1875-11-22,
TOMAS,NA,BERRETA,NA,3834,1947-03-01,1875-11-22,
TOMAS,NA,BRENA,NA,211,1958-11-30,1900-05-28,
TOMAS,NA,CASTRO,NA,1640,NA,,
TOMAS,NA,PARALLADA,NA,3590,1959-02-15,,
TOMAS,NA,PARRALLADA,NA,3590,1955-02-15,,
TORIBIO,NA,VIDAL,BELO,2248,NA,,
TULIO,W.,DIAZ,ETULAIN,1723,1963-02-15,,
TULIO,NA,FREIRE,NA,579,1908-02-15,,
UBERFIL,NA,HERNANDEZ,NA,726,2005-02-15,,
UBIYARA,NA,TEXEIRA,NA,1355,1997-06-02,,
UDISON,NA,CORREA,NA,2794,2010-03-01,1971-02-26,
ULISES,NA,COLLAZO,NA,359,1959-02-15,,
ULISES,NA,PIVEL,DEVOTO,1111,1963-02-15,1923,2
ULYSSES,NA,PEREIRA,REVERBELL,1073,1955-02-15,1917-12-14,
URSINO,NA,BARREIRO,NA,1522,NA,1867,2
URUGUAY,NA,TOURNE,NA,1367,1989-11-26,1929-05-13,
VALENTIN,R.,MACEDO,NA,3490,1926-10-02,,
VALENTIN,NA,AZNAREZ,NA,146,1914-02-15,,
VALENTIN,NA,COSIO,NA,377,1965-03-11,1901,2
VALENTIN,NA,OLIVERA,ORTUZ,1002,1951-02-15,,
VALENTIN,NA,PENA,BARRETO,3442,1958-11-30,,
VALENTINA,NA,DOS,SANTOS,2431,2020-02-15,1984-09-30,
VELARDES,NA,BUENO,NA,1593,NA,,
VENANCIO,NA,FLORES,NA,1781,1969-06-06,,
VENANCIO,NA,RIANI,NA,3578,1955-02-15,1897,2
VENTURA,RAMIRO,ROBAINA,NA,2083,NA,,
VENTURA,NA,ENCISO,NA,491,1917-02-18,,
VENTURA,NA,PUIG,NA,1145,1947-02-15,,
VERONICA,NA,ALONSO,NA,2399,2015-02-15,1973-10-24,
VERONICA,NA,FERNANDEZ,NA,2668,2015-03-01,,
VERONICA,NA,MACHADO,NA,3261,2015-03-01,,
VERONICA,NA,MATO,NA,2349,2020-02-15,,
VICENTE,F.,COSTA,NA,382,1929-03-08,,
VICENTE,I.,GARCIA,NA,3573,1951-02-15,,
VICENTE,NA,PONCE,DE LEON,1119,1917-02-15,,
VICTOR,NA,ALVAREZ,MENENDEZ,46,1943-06-02,,
VICTOR,NA,ALVES,NA,2998,2015-03-01,,
VICTOR,NA,BENAVIDEZ,NA,200,NA,,
VICTOR,NA,BORRAS,NA,3500,1932-02-23,,
VICTOR,NA,DEMARCO,NA,450,1932-02-15,,
VICTOR,NA,ELIZALDE,NA,3647,1963-02-15,,
VICTOR,NA,HUGO,GIMENEZ,3155,2015-03-01,,
VICTOR,NA,LISSIDINI,NA,3309,2004-10-31,1956-03-20,
VICTOR,NA,ROSSI,NA,2111,2015-03-01,1943-04-10,
VICTORIA,NA,MARQUEZ,NA,3228,2015-03-01,,
VICTORIANO,R.,SUAREZ,NA,3602,1955-02-15,,
VICTORINO,NA,MARTINEZ,NA,882,1989-01-12,,
VILIBALDO,NA,RODRIGUEZ,,3768,1905-07-02,,
VILLANUEVA,NA,SARAVIA,PINTO,3752,1995-02-15,1964-09-16,
VIRGILIO,NA,DE LEON,LEON,3636,1955-02-15,,
VIRGILIO,NA,GUTIERREZ,DIAZ,709,NA,,
VITAL,ORIBE,PALOMEQUE,NA,1037,1967-02-15,1927,
VIVIAN,NA,TRIAS,NA,1375,1972-02-15,1922-05-30,
WALDEMAR,NA,FERNANDEZ,LASALVIA,3894,1968-11-26,1938-04-24,
WALDEMAR,NA,FERNANDEZ,NA,3894,NA,1938-04-24,
WALDEMAR,NA,GIMENEZ,CASCO,1812,NA,1937-01-19,
WALTER,DANIEL,ROCCA,NA,3318,2004-06-27,1965-11-16,
WALTER,RAUL,ECHEVARRIA,NA,3882,1990-02-15,,
WALTER,NA,ACOSTA,NA,1464,NA,,
WALTER,NA,BELVISI,NA,198,1995-02-15,1937-10-06,
WALTER,NA,CORREA,NA,1675,NA,,
WALTER,NA,DE LEON,LEON,2295,2015-02-15,,
WALTER,NA,ECHEVARRIA,NA,3882,NA,,
WALTER,NA,GONZALEZ,,2706,2010-03-01,,
WALTER,NA,MARTINEZ,GALLINAL,3971,1959-10-13,,
WALTER,NA,MARTINEZ,GALLINAL,3972,1972-02-15,,
WALTER,NA,MARTINEZ,NA,3972,2015-03-01,,
WALTER,NA,OLAZABAL,NA,1981,NA,,
WALTER,NA,PINTOS,RISSO,2494,1972-03-01,1906-08-08,
WALTER,NA,SANCHEZ,NA,3271,2015-03-01,,
WALTER,NA,SOUTO,NA,2186,NA,,
WALTER,NA,SUAREZ,NA,2950,2010-03-01,,
WALTER,NA,TEXEIRA,NA,2205,NA,,
WALTER,NA,TORRES,NA,1675,2010-03-01,,
WALTER,NA,VARELA,NA,2236,NA,,
WASHHINGTON,NA,BELTRAN,MULLIN,434,1966-03-01,1914-04-06,
WASHINGTON,LEONEL,FERRER,NA,547,1972-07-06,,
WASHINGTON,NA,ABDALA,NA,1,2005-02-15,1959-09-08,
WASHINGTON,NA,BADO,NA,153,1971-10-06,1935,
WASHINGTON,NA,BELTRAN,BARBAT,3796,1920-02-15,1885-02-07,
WASHINGTON,NA,BELTRAN,MULLIN,434,1972-02-15,1914-04-06,
WASHINGTON,NA,CATALDI,NA,1645,NA,1923-08-01,
WASHINGTON,NA,DUARTE,NA,1729,NA,,
WASHINGTON,NA,ESTELLANO,NA,3398,1962-11-25,,
WASHINGTON,NA,FERNANDEZ,MARIN,3901,1959-02-15,,
WASHINGTON,NA,FERNANDEZ,NA,3896,1958-11-30,,
WASHINGTON,NA,GARCIA,CAL,3910,1972-02-15,,
WASHINGTON,NA,GARCIA,RIJO,3910,1985-02-15,1921-02-12,
WASHINGTON,NA,GUADALUPE,NA,693,1967-02-15,,
WASHINGTON,NA,HERNANDEZ,NA,539,2015-03-01,,
WASHINGTON,NA,MEDINA,NA,2849,2010-03-01,,
WASHINGTON,NA,MENDIZABAL,NA,3082,2015-03-01,1983-09-10,
WASHINGTON,NA,PAULLIER,NA,1050,1914-02-15,,
WASHINGTON,NA,PEREIRA,NA,3145,2015-03-01,,
WASHINGTON,NA,SILVERA,NA,2337,2015-02-15,,
WASHINGTON,NA,VAZQUEZ,NA,1411,1972-02-15,,
WENCESLAO,NA,SILVA,NA,1308,1923-01-16,,
WILFREDO,NA,PENCO,NA,2010,2015-03-01,1954-03-07,
WILIAM,NA,URRUTIA,NA,2997,2015-03-01,1956-11-20,
WILLIAM,NA,BERMOLEN,NA,2709,2015-03-01,1956-03-08,
WILMAN,NA,CABALLERO,NA,2291,2020-02-15,1971-07-13,
WILSON,ELSO,GOÑI,NA,666,1994-11-27,1938-07-16,
WILSON,NA,BRUSCO,NA,3215,2015-03-01,,
WILSON,NA,DALMAO,NA,3161,2015-03-01,,
WILSON,NA,FERREIRA,ALDUNATE,542,1972-02-15,1919-01-28,
WILSON,NA,GONZALEZ,NA,1830,NA,,
WILSON,NA,MEDINA,NA,2828,2015-03-01,,
WILSON,NA,SENA,NA,2828,2015-03-01,,
WISTON,NA,GUERRA,NA,3087,2015-03-01,1985-10-10,
YAMANDU,NA,CASTRO,NA,1643,NA,1956-07-18,
YAMANDU,NA,RODRIGUEZ,NA,2100,NA,,
